Image Sticker,Slice Index,Model,IoU,Dice
lung_047,531,EfficientSAM (VIT-tiny),0.49800796812749,0.6648936170212766
lung_047,531,EfficientSAM (VIT-small),0.3887775551102204,0.5598845598845599
lung_047,532,EfficientSAM (VIT-tiny),0.4961389961389961,0.6632258064516129
lung_047,532,EfficientSAM (VIT-small),0.3938814531548757,0.5651577503429356
lung_047,533,EfficientSAM (VIT-tiny),0.5414364640883977,0.7025089605734767
lung_047,533,EfficientSAM (VIT-small),0.4719710669077758,0.6412776412776413
lung_047,534,EfficientSAM (VIT-tiny),0.4472049689440994,0.6180257510729614
lung_047,534,EfficientSAM (VIT-small),0.3968565815324165,0.5682137834036568
lung_047,535,EfficientSAM (VIT-tiny),0.4592760180995475,0.6294573643410852
lung_047,535,EfficientSAM (VIT-small),0.4377777777777777,0.6089644513137558
lung_047,536,EfficientSAM (VIT-tiny),0.4009111617312073,0.5723577235772358
lung_047,536,EfficientSAM (VIT-small),0.4046511627906977,0.5761589403973509
lung_047,537,EfficientSAM (VIT-tiny),0.4884318766066838,0.6563039723661486
lung_047,537,EfficientSAM (VIT-small),0.3818181818181818,0.5526315789473685
lung_047,538,EfficientSAM (VIT-tiny),0.4903474903474903,0.6580310880829016
lung_047,538,EfficientSAM (VIT-small),0.3807531380753138,0.5515151515151515
lung_047,539,EfficientSAM (VIT-tiny),0.4829268292682926,0.6513157894736842
lung_047,539,EfficientSAM (VIT-small),0.4922279792746113,0.6597222222222222
lung_047,540,EfficientSAM (VIT-tiny),0.3698630136986301,0.54
lung_047,540,EfficientSAM (VIT-small),0.1911764705882352,0.3209876543209876
lung_047,541,EfficientSAM (VIT-tiny),0.1724137931034483,0.2941176470588235
lung_047,541,EfficientSAM (VIT-small),0.1451612903225806,0.2535211267605634
lung_003,138,EfficientSAM (VIT-tiny),0.2419354838709677,0.3896103896103896
lung_003,138,EfficientSAM (VIT-small),0.4210526315789473,0.5925925925925926
lung_003,139,EfficientSAM (VIT-tiny),0.2898550724637681,0.449438202247191
lung_003,139,EfficientSAM (VIT-small),0.3560606060606061,0.5251396648044693
lung_003,140,EfficientSAM (VIT-tiny),0.23125,0.3756345177664975
lung_003,140,EfficientSAM (VIT-small),0.3419354838709677,0.5096153846153846
lung_003,141,EfficientSAM (VIT-tiny),0.2648648648648649,0.4188034188034188
lung_003,141,EfficientSAM (VIT-small),0.2459016393442623,0.3947368421052631
lung_003,142,EfficientSAM (VIT-tiny),0.2987012987012987,0.46
lung_003,142,EfficientSAM (VIT-small),0.2933333333333333,0.4536082474226804
lung_003,143,EfficientSAM (VIT-tiny),0.2048192771084337,0.34
lung_003,143,EfficientSAM (VIT-small),0.0920245398773006,0.1685393258426966
lung_003,144,EfficientSAM (VIT-tiny),0.1963190184049079,0.3282051282051282
lung_003,144,EfficientSAM (VIT-small),0.1666666666666666,0.2857142857142857
lung_003,145,EfficientSAM (VIT-tiny),0.3897058823529412,0.5608465608465608
lung_003,145,EfficientSAM (VIT-small),0.291970802919708,0.4519774011299435
lung_003,146,EfficientSAM (VIT-tiny),0.4242424242424242,0.5957446808510638
lung_003,146,EfficientSAM (VIT-small),0.3529411764705882,0.5217391304347826
lung_003,147,EfficientSAM (VIT-tiny),0.4523809523809524,0.6229508196721312
lung_003,147,EfficientSAM (VIT-small),0.3947368421052631,0.5660377358490566
lung_014,334,EfficientSAM (VIT-tiny),0.2905405405405405,0.450261780104712
lung_014,334,EfficientSAM (VIT-small),0.2121212121212121,0.35
lung_014,335,EfficientSAM (VIT-tiny),0.3699421965317919,0.540084388185654
lung_014,335,EfficientSAM (VIT-small),0.2810457516339869,0.4387755102040816
lung_014,336,EfficientSAM (VIT-tiny),0.3863636363636363,0.5573770491803278
lung_014,336,EfficientSAM (VIT-small),0.2871287128712871,0.4461538461538462
lung_014,337,EfficientSAM (VIT-tiny),0.3481012658227848,0.5164319248826291
lung_014,337,EfficientSAM (VIT-small),0.3973941368078176,0.5687645687645687
lung_014,338,EfficientSAM (VIT-tiny),0.4467532467532467,0.6175942549371634
lung_014,338,EfficientSAM (VIT-small),0.4303482587064676,0.6017391304347826
lung_014,339,EfficientSAM (VIT-tiny),0.4348837209302325,0.6061588330632091
lung_014,339,EfficientSAM (VIT-small),0.4375,0.6086956521739131
lung_014,340,EfficientSAM (VIT-tiny),0.561046511627907,0.7188081936685289
lung_014,340,EfficientSAM (VIT-small),0.4169934640522876,0.5885608856088561
lung_014,341,EfficientSAM (VIT-tiny),0.5247813411078717,0.6883365200764818
lung_014,341,EfficientSAM (VIT-small),0.491180461329715,0.6587807097361238
lung_014,342,EfficientSAM (VIT-tiny),0.5531295487627366,0.7122774133083412
lung_014,342,EfficientSAM (VIT-small),0.4519104084321476,0.6225045372050817
lung_014,343,EfficientSAM (VIT-tiny),0.5607094133697135,0.7185314685314685
lung_014,343,EfficientSAM (VIT-small),0.4512195121951219,0.6218487394957983
lung_014,344,EfficientSAM (VIT-tiny),0.5698808234019501,0.7260179434092477
lung_014,344,EfficientSAM (VIT-small),0.5025176233635448,0.6689008042895442
lung_014,345,EfficientSAM (VIT-tiny),0.5613636363636364,0.7190684133915575
lung_014,345,EfficientSAM (VIT-small),0.4528101802757158,0.6233576642335766
lung_014,346,EfficientSAM (VIT-tiny),0.6062846580406654,0.7548906789413119
lung_014,346,EfficientSAM (VIT-small),0.4858611825192802,0.6539792387543253
lung_014,347,EfficientSAM (VIT-tiny),0.576048951048951,0.7310038824181919
lung_014,347,EfficientSAM (VIT-small),0.4765432098765432,0.6454849498327759
lung_014,348,EfficientSAM (VIT-tiny),0.5742574257425742,0.7295597484276729
lung_014,348,EfficientSAM (VIT-small),0.4795751633986928,0.6482606294864716
lung_014,349,EfficientSAM (VIT-tiny),0.6623282718727405,0.7968682035667681
lung_014,349,EfficientSAM (VIT-small),0.5962643678160919,0.7470747074707471
lung_014,350,EfficientSAM (VIT-tiny),0.6984021304926764,0.822422579380635
lung_014,350,EfficientSAM (VIT-small),0.6248322147651006,0.7691036761668731
lung_014,351,EfficientSAM (VIT-tiny),0.677006068779501,0.8073984720546844
lung_014,351,EfficientSAM (VIT-small),0.6259185036740147,0.7699260476581758
lung_014,352,EfficientSAM (VIT-tiny),0.7123287671232876,0.832
lung_014,352,EfficientSAM (VIT-small),0.6766917293233082,0.8071748878923767
lung_014,353,EfficientSAM (VIT-tiny),0.7105809128630706,0.8308065494238933
lung_014,353,EfficientSAM (VIT-small),0.5911854103343465,0.7430754536771729
lung_014,354,EfficientSAM (VIT-tiny),0.6541970802919708,0.7909542195256482
lung_014,354,EfficientSAM (VIT-small),0.5401885945217781,0.7014577259475219
lung_014,355,EfficientSAM (VIT-tiny),0.7176231589639411,0.8356002365464222
lung_014,355,EfficientSAM (VIT-small),0.6090680100755668,0.7570444583594239
lung_014,356,EfficientSAM (VIT-tiny),0.7322216772927905,0.8454133635334088
lung_014,356,EfficientSAM (VIT-small),0.5615275813295615,0.7192028985507246
lung_014,357,EfficientSAM (VIT-tiny),0.7164846077457795,0.834827885449812
lung_014,357,EfficientSAM (VIT-small),0.5843580914904083,0.7376591120769947
lung_014,358,EfficientSAM (VIT-tiny),0.7090080971659919,0.829730530056263
lung_014,358,EfficientSAM (VIT-small),0.5804195804195804,0.7345132743362832
lung_014,359,EfficientSAM (VIT-tiny),0.6909535452322738,0.8172353961827646
lung_014,359,EfficientSAM (VIT-small),0.563855421686747,0.7211093990755008
lung_014,360,EfficientSAM (VIT-tiny),0.6736641221374046,0.8050171037628279
lung_014,360,EfficientSAM (VIT-small),0.5609871855719032,0.718759501368197
lung_014,361,EfficientSAM (VIT-tiny),0.6803465572275422,0.8097693351424695
lung_014,361,EfficientSAM (VIT-small),0.5768884892086331,0.731679498146564
lung_014,362,EfficientSAM (VIT-tiny),0.6450603486812696,0.7842391304347827
lung_014,362,EfficientSAM (VIT-small),0.5802631578947368,0.7343880099916736
lung_014,363,EfficientSAM (VIT-tiny),0.6592920353982301,0.7946666666666666
lung_014,363,EfficientSAM (VIT-small),0.5930183056619838,0.7445216461785141
lung_014,364,EfficientSAM (VIT-tiny),0.6465741543798785,0.7853568606794838
lung_014,364,EfficientSAM (VIT-small),0.5978947368421053,0.7483530961791831
lung_014,365,EfficientSAM (VIT-tiny),0.6588785046728972,0.7943661971830986
lung_014,365,EfficientSAM (VIT-small),0.5946704067321178,0.7458223394898856
lung_014,366,EfficientSAM (VIT-tiny),0.6386261821801892,0.7794653705953828
lung_014,366,EfficientSAM (VIT-small),0.5874751491053678,0.7401377582968065
lung_014,367,EfficientSAM (VIT-tiny),0.5645792563600783,0.7217010631644778
lung_014,367,EfficientSAM (VIT-small),0.5705939629990263,0.726596404215747
lung_014,368,EfficientSAM (VIT-tiny),0.5447723861930965,0.7053108808290155
lung_014,368,EfficientSAM (VIT-small),0.5576540755467196,0.7160178685386088
lung_014,369,EfficientSAM (VIT-tiny),0.4826720241084882,0.6510840108401084
lung_014,369,EfficientSAM (VIT-small),0.5385385385385385,0.7000650618087183
lung_014,370,EfficientSAM (VIT-tiny),0.4932194876946258,0.6606121762529431
lung_014,370,EfficientSAM (VIT-small),0.5423558897243108,0.7032824179395515
lung_014,371,EfficientSAM (VIT-tiny),0.542643391521197,0.7035240866472681
lung_014,371,EfficientSAM (VIT-small),0.5561097256857855,0.7147435897435898
lung_014,372,EfficientSAM (VIT-tiny),0.5499247365780231,0.7096147620589187
lung_014,372,EfficientSAM (VIT-small),0.5307150050352467,0.6934210526315789
lung_014,373,EfficientSAM (VIT-tiny),0.5893146249325418,0.7415959252971137
lung_014,373,EfficientSAM (VIT-small),0.5687772925764192,0.7251217814892137
lung_014,374,EfficientSAM (VIT-tiny),0.5381400208986415,0.6997282608695652
lung_014,374,EfficientSAM (VIT-small),0.5588853838065194,0.7170320404721754
lung_014,375,EfficientSAM (VIT-tiny),0.5558524853019775,0.7145310889728615
lung_014,375,EfficientSAM (VIT-small),0.5690666666666667,0.7253569000679809
lung_014,376,EfficientSAM (VIT-tiny),0.5854829034193162,0.7385546727203935
lung_014,376,EfficientSAM (VIT-small),0.5282451923076923,0.6913094769956744
lung_014,377,EfficientSAM (VIT-tiny),0.6009253903990746,0.7507225433526011
lung_014,377,EfficientSAM (VIT-small),0.5507497116493656,0.7103012272220156
lung_014,378,EfficientSAM (VIT-tiny),0.5647921760391198,0.721875
lung_014,378,EfficientSAM (VIT-small),0.5363914373088685,0.6982484076433121
lung_014,379,EfficientSAM (VIT-tiny),0.5054413542926239,0.6714859437751004
lung_014,379,EfficientSAM (VIT-small),0.52994555353902,0.6927639383155397
lung_014,380,EfficientSAM (VIT-tiny),0.5386165211551377,0.7001309471846355
lung_014,380,EfficientSAM (VIT-small),0.5418918918918919,0.7028921998247152
lung_014,381,EfficientSAM (VIT-tiny),0.5489821882951654,0.708829568788501
lung_014,381,EfficientSAM (VIT-small),0.5472541507024266,0.7073875361122576
lung_014,382,EfficientSAM (VIT-tiny),0.5085526315789474,0.6742259049280419
lung_014,382,EfficientSAM (VIT-small),0.5407015221707479,0.7018900343642611
lung_014,383,EfficientSAM (VIT-tiny),0.4716703458425312,0.641
lung_014,383,EfficientSAM (VIT-small),0.526354862657758,0.6896887159533074
lung_014,384,EfficientSAM (VIT-tiny),0.5371389270976616,0.6988814317673379
lung_014,384,EfficientSAM (VIT-small),0.5781792911744267,0.7327168648172612
lung_014,385,EfficientSAM (VIT-tiny),0.5153733528550513,0.6801932367149759
lung_014,385,EfficientSAM (VIT-small),0.5532544378698225,0.7123809523809523
lung_014,386,EfficientSAM (VIT-tiny),0.5186104218362283,0.6830065359477124
lung_014,386,EfficientSAM (VIT-small),0.5573089700996677,0.7157333333333333
lung_014,387,EfficientSAM (VIT-tiny),0.5357142857142857,0.6976744186046512
lung_014,387,EfficientSAM (VIT-small),0.5352226720647774,0.6972573839662447
lung_014,388,EfficientSAM (VIT-tiny),0.4623837700760778,0.6323699421965318
lung_014,388,EfficientSAM (VIT-small),0.5033670033670034,0.6696528555431132
lung_014,389,EfficientSAM (VIT-tiny),0.459280303030303,0.6294613887086308
lung_014,389,EfficientSAM (VIT-small),0.5211267605633803,0.6851851851851852
lung_014,390,EfficientSAM (VIT-tiny),0.4553734061930783,0.6257822277847309
lung_014,390,EfficientSAM (VIT-small),0.4417122040072859,0.6127605811749842
lung_014,391,EfficientSAM (VIT-tiny),0.5236768802228412,0.6873857404021938
lung_014,391,EfficientSAM (VIT-small),0.5296846011131725,0.6925409338993329
lung_014,392,EfficientSAM (VIT-tiny),0.4883227176220807,0.6562054208273894
lung_014,392,EfficientSAM (VIT-small),0.4670912951167728,0.6367583212735166
lung_014,393,EfficientSAM (VIT-tiny),0.499404052443385,0.6661367249602543
lung_014,393,EfficientSAM (VIT-small),0.4703087885985748,0.6397415185783522
lung_014,394,EfficientSAM (VIT-tiny),0.4969915764139591,0.6639871382636656
lung_014,394,EfficientSAM (VIT-small),0.4665071770334928,0.636215334420881
lung_014,395,EfficientSAM (VIT-tiny),0.5025380710659898,0.668918918918919
lung_014,395,EfficientSAM (VIT-small),0.4388398486759142,0.6099912357581069
lung_014,396,EfficientSAM (VIT-tiny),0.4176548089591568,0.5892193308550185
lung_014,396,EfficientSAM (VIT-small),0.3864229765013054,0.5574387947269304
lung_014,397,EfficientSAM (VIT-tiny),0.4330218068535825,0.6043478260869565
lung_014,397,EfficientSAM (VIT-small),0.399702823179792,0.5711252653927813
lung_014,398,EfficientSAM (VIT-tiny),0.5192307692307693,0.6835443037974683
lung_014,398,EfficientSAM (VIT-small),0.4311649016641452,0.6025369978858351
lung_014,399,EfficientSAM (VIT-tiny),0.5190114068441065,0.6833541927409261
lung_014,399,EfficientSAM (VIT-small),0.4076086956521739,0.5791505791505791
lung_014,400,EfficientSAM (VIT-tiny),0.4584527220630373,0.6286836935166994
lung_014,400,EfficientSAM (VIT-small),0.4497206703910614,0.6204238921001927
lung_014,401,EfficientSAM (VIT-tiny),0.4796380090497738,0.6483180428134556
lung_014,401,EfficientSAM (VIT-small),0.4074074074074074,0.5789473684210527
lung_014,402,EfficientSAM (VIT-tiny),0.2413793103448276,0.3888888888888889
lung_014,402,EfficientSAM (VIT-small),0.4791666666666667,0.647887323943662
lung_014,403,EfficientSAM (VIT-tiny),0.196078431372549,0.3278688524590163
lung_014,403,EfficientSAM (VIT-small),0.4390243902439024,0.6101694915254238
lung_093,121,EfficientSAM (VIT-tiny),0.0,0.0
lung_093,121,EfficientSAM (VIT-small),0.0,0.0
lung_093,123,EfficientSAM (VIT-tiny),0.4509803921568627,0.6216216216216216
lung_093,123,EfficientSAM (VIT-small),0.3186813186813186,0.4833333333333333
lung_093,124,EfficientSAM (VIT-tiny),0.2857142857142857,0.4444444444444444
lung_093,124,EfficientSAM (VIT-small),0.2076923076923077,0.3439490445859872
lung_093,125,EfficientSAM (VIT-tiny),0.4017094017094017,0.573170731707317
lung_093,125,EfficientSAM (VIT-small),0.2035928143712574,0.3383084577114428
lung_093,126,EfficientSAM (VIT-tiny),0.3666666666666666,0.5365853658536586
lung_093,126,EfficientSAM (VIT-small),0.3165137614678899,0.4808362369337979
lung_093,127,EfficientSAM (VIT-tiny),0.3525423728813559,0.5213032581453634
lung_093,127,EfficientSAM (VIT-small),0.5107692307692308,0.6761710794297352
lung_093,128,EfficientSAM (VIT-tiny),0.3202614379084967,0.4851485148514851
lung_093,128,EfficientSAM (VIT-small),0.5422343324250681,0.7031802120141343
lung_093,129,EfficientSAM (VIT-tiny),0.430406852248394,0.6017964071856288
lung_093,129,EfficientSAM (VIT-small),0.4194139194139194,0.5909677419354838
lung_093,130,EfficientSAM (VIT-tiny),0.4465558194774346,0.6174055829228243
lung_093,130,EfficientSAM (VIT-small),0.4050104384133611,0.5765230312035661
lung_093,131,EfficientSAM (VIT-tiny),0.3443877551020408,0.5123339658444023
lung_093,131,EfficientSAM (VIT-small),0.5297157622739018,0.6925675675675675
lung_093,132,EfficientSAM (VIT-tiny),0.4433962264150943,0.6143790849673203
lung_093,132,EfficientSAM (VIT-small),0.4944320712694877,0.6616989567809239
lung_093,133,EfficientSAM (VIT-tiny),0.4580645161290322,0.6283185840707964
lung_093,133,EfficientSAM (VIT-small),0.4085365853658536,0.5800865800865801
lung_093,134,EfficientSAM (VIT-tiny),0.3312101910828025,0.4976076555023923
lung_093,134,EfficientSAM (VIT-small),0.2985074626865671,0.4597701149425287
lung_042,76,EfficientSAM (VIT-tiny),0.3955928646379853,0.5669172932330827
lung_042,76,EfficientSAM (VIT-small),0.4374319912948857,0.6086298258894777
lung_042,77,EfficientSAM (VIT-tiny),0.4283707865168539,0.599803343166175
lung_042,77,EfficientSAM (VIT-small),0.376453488372093,0.5469904963041182
lung_042,78,EfficientSAM (VIT-tiny),0.4903225806451612,0.658008658008658
lung_042,78,EfficientSAM (VIT-small),0.44435548438751,0.61529933481153
lung_042,79,EfficientSAM (VIT-tiny),0.5769867549668874,0.731758530183727
lung_042,79,EfficientSAM (VIT-small),0.4901639344262295,0.6578657865786579
lung_042,80,EfficientSAM (VIT-tiny),0.2309782608695652,0.3752759381898454
lung_042,80,EfficientSAM (VIT-small),0.2439716312056737,0.3922462941847206
lung_042,81,EfficientSAM (VIT-tiny),0.1888111888111888,0.3176470588235294
lung_042,81,EfficientSAM (VIT-small),0.1549295774647887,0.2682926829268293
lung_042,82,EfficientSAM (VIT-tiny),0.0993788819875776,0.1807909604519774
lung_042,82,EfficientSAM (VIT-small),0.0734463276836158,0.1368421052631579
lung_042,83,EfficientSAM (VIT-tiny),0.0133333333333333,0.0263157894736842
lung_042,83,EfficientSAM (VIT-small),0.0,0.0
lung_042,84,EfficientSAM (VIT-tiny),0.05,0.0952380952380952
lung_042,84,EfficientSAM (VIT-small),0.0294117647058823,0.0571428571428571
lung_095,99,EfficientSAM (VIT-tiny),0.2654867256637168,0.4195804195804196
lung_095,99,EfficientSAM (VIT-small),0.2569444444444444,0.4088397790055249
lung_095,100,EfficientSAM (VIT-tiny),0.2803030303030303,0.4378698224852071
lung_095,100,EfficientSAM (VIT-small),0.3421052631578947,0.5098039215686274
lung_095,101,EfficientSAM (VIT-tiny),0.592375366568915,0.7440147329650092
lung_095,101,EfficientSAM (VIT-small),0.5401662049861495,0.7014388489208633
lung_095,102,EfficientSAM (VIT-tiny),0.5195530726256983,0.6838235294117647
lung_095,102,EfficientSAM (VIT-small),0.5822784810126582,0.736
lung_095,103,EfficientSAM (VIT-tiny),0.469601677148847,0.6390870185449358
lung_095,103,EfficientSAM (VIT-small),0.4926739926739927,0.660122699386503
lung_095,104,EfficientSAM (VIT-tiny),0.4386554621848739,0.6098130841121495
lung_095,104,EfficientSAM (VIT-small),0.5023547880690737,0.6687565308254964
lung_095,105,EfficientSAM (VIT-tiny),0.3935926773455377,0.5648604269293924
lung_095,105,EfficientSAM (VIT-small),0.4966442953020134,0.6636771300448431
lung_095,106,EfficientSAM (VIT-tiny),0.4209065679925994,0.5924479166666666
lung_095,106,EfficientSAM (VIT-small),0.5727878211227403,0.7283726557773744
lung_095,107,EfficientSAM (VIT-tiny),0.5303131245836109,0.6930779277318241
lung_095,107,EfficientSAM (VIT-small),0.596827495042961,0.7475165562913907
lung_095,108,EfficientSAM (VIT-tiny),0.6492718446601942,0.7873436350257542
lung_095,108,EfficientSAM (VIT-small),0.6533044420368364,0.7903014416775884
lung_095,109,EfficientSAM (VIT-tiny),0.53125,0.6938775510204082
lung_095,109,EfficientSAM (VIT-small),0.5947955390334573,0.745920745920746
lung_095,110,EfficientSAM (VIT-tiny),0.3709016393442623,0.5411061285500748
lung_095,110,EfficientSAM (VIT-small),0.4850187265917603,0.6532156368221942
lung_095,111,EfficientSAM (VIT-tiny),0.1428571428571428,0.25
lung_095,111,EfficientSAM (VIT-small),0.1964285714285714,0.3283582089552239
lung_049,200,EfficientSAM (VIT-tiny),0.5179153094462541,0.6824034334763949
lung_049,200,EfficientSAM (VIT-small),0.5737179487179487,0.7291242362525459
lung_049,201,EfficientSAM (VIT-tiny),0.4802867383512544,0.648910411622276
lung_049,201,EfficientSAM (VIT-small),0.4932885906040268,0.6606741573033708
lung_049,202,EfficientSAM (VIT-tiny),0.5402843601895735,0.7015384615384616
lung_049,202,EfficientSAM (VIT-small),0.4317718940936864,0.6031294452347084
lung_049,203,EfficientSAM (VIT-tiny),0.6358381502890174,0.7773851590106007
lung_049,203,EfficientSAM (VIT-small),0.5238095238095238,0.6875
lung_049,204,EfficientSAM (VIT-tiny),0.4545454545454545,0.625
lung_049,204,EfficientSAM (VIT-small),0.601010101010101,0.750788643533123
lung_049,205,EfficientSAM (VIT-tiny),0.5612431444241316,0.7189695550351288
lung_049,205,EfficientSAM (VIT-small),0.5207956600361664,0.6848989298454221
lung_049,206,EfficientSAM (VIT-tiny),0.6666666666666666,0.8
lung_049,206,EfficientSAM (VIT-small),0.5204918032786885,0.6846361185983828
lung_049,207,EfficientSAM (VIT-tiny),0.6440460947503202,0.7834890965732088
lung_049,207,EfficientSAM (VIT-small),0.6004993757802747,0.750390015600624
lung_049,208,EfficientSAM (VIT-tiny),0.6184364060676779,0.7642393655371305
lung_049,208,EfficientSAM (VIT-small),0.5787037037037037,0.7331378299120235
lung_049,209,EfficientSAM (VIT-tiny),0.581039755351682,0.7350096711798839
lung_049,209,EfficientSAM (VIT-small),0.5183299389002036,0.6827632461435278
lung_049,210,EfficientSAM (VIT-tiny),0.4907407407407407,0.6583850931677019
lung_049,210,EfficientSAM (VIT-small),0.4301270417422868,0.6015228426395939
lung_049,211,EfficientSAM (VIT-tiny),0.5487012987012987,0.7085953878406709
lung_049,211,EfficientSAM (VIT-small),0.4825396825396825,0.6509635974304069
lung_049,212,EfficientSAM (VIT-tiny),0.4658040665434381,0.6355611601513241
lung_049,212,EfficientSAM (VIT-small),0.4745454545454545,0.6436498150431565
lung_049,213,EfficientSAM (VIT-tiny),0.4682080924855491,0.6377952755905512
lung_049,213,EfficientSAM (VIT-small),0.5281954887218046,0.6912669126691267
lung_054,156,EfficientSAM (VIT-tiny),0.2,0.3333333333333333
lung_054,156,EfficientSAM (VIT-small),0.1884057971014492,0.3170731707317073
lung_054,157,EfficientSAM (VIT-tiny),0.1132075471698113,0.2033898305084746
lung_054,157,EfficientSAM (VIT-small),0.1830985915492957,0.3095238095238095
lung_054,158,EfficientSAM (VIT-tiny),0.1153846153846153,0.2068965517241379
lung_054,158,EfficientSAM (VIT-small),0.2063492063492063,0.3421052631578947
lung_054,159,EfficientSAM (VIT-tiny),0.1428571428571428,0.25
lung_054,159,EfficientSAM (VIT-small),0.3888888888888889,0.56
lung_054,160,EfficientSAM (VIT-tiny),0.3775510204081632,0.5481481481481482
lung_054,160,EfficientSAM (VIT-small),0.2068965517241379,0.3428571428571428
lung_054,161,EfficientSAM (VIT-tiny),0.2420382165605095,0.3897435897435897
lung_054,161,EfficientSAM (VIT-small),0.1744680851063829,0.2971014492753623
lung_054,162,EfficientSAM (VIT-tiny),0.4794952681388013,0.6481876332622601
lung_054,162,EfficientSAM (VIT-small),0.1912350597609561,0.3210702341137124
lung_054,163,EfficientSAM (VIT-tiny),0.2828054298642534,0.4409171075837742
lung_054,163,EfficientSAM (VIT-small),0.3708133971291866,0.5410122164048866
lung_054,164,EfficientSAM (VIT-tiny),0.4112554112554112,0.5828220858895705
lung_054,164,EfficientSAM (VIT-small),0.4143763213530655,0.585949177877429
lung_054,165,EfficientSAM (VIT-tiny),0.4215530903328051,0.5930880713489409
lung_054,165,EfficientSAM (VIT-small),0.3870967741935484,0.5581395348837209
lung_054,166,EfficientSAM (VIT-tiny),0.4874301675977653,0.6553990610328638
lung_054,166,EfficientSAM (VIT-small),0.5421195652173914,0.7030837004405286
lung_054,167,EfficientSAM (VIT-tiny),0.4093567251461988,0.5809128630705395
lung_054,167,EfficientSAM (VIT-small),0.4419263456090651,0.6129666011787819
lung_054,168,EfficientSAM (VIT-tiny),0.4591280653950954,0.6293183940242764
lung_054,168,EfficientSAM (VIT-small),0.5033288948069241,0.6696191319751993
lung_054,169,EfficientSAM (VIT-tiny),0.5271920088790233,0.690406976744186
lung_054,169,EfficientSAM (VIT-small),0.4537444933920704,0.6242424242424243
lung_054,170,EfficientSAM (VIT-tiny),0.4654586636466591,0.6352395672333848
lung_054,170,EfficientSAM (VIT-small),0.4204909284951974,0.5920360631104433
lung_054,171,EfficientSAM (VIT-tiny),0.3858921161825726,0.5568862275449101
lung_054,171,EfficientSAM (VIT-small),0.3091364205256571,0.4722753346080306
lung_054,172,EfficientSAM (VIT-tiny),0.4275741710296684,0.5990220048899756
lung_054,172,EfficientSAM (VIT-small),0.4462809917355372,0.6171428571428571
lung_054,173,EfficientSAM (VIT-tiny),0.4295415959252971,0.6009501187648456
lung_054,173,EfficientSAM (VIT-small),0.4178187403993855,0.5893824485373781
lung_054,174,EfficientSAM (VIT-tiny),0.3863134657836644,0.5573248407643312
lung_054,174,EfficientSAM (VIT-small),0.3739669421487603,0.544360902255639
lung_054,175,EfficientSAM (VIT-tiny),0.3605341246290801,0.529989094874591
lung_054,175,EfficientSAM (VIT-small),0.4364161849710982,0.607645875251509
lung_054,176,EfficientSAM (VIT-tiny),0.2777777777777778,0.4347826086956521
lung_054,176,EfficientSAM (VIT-small),0.4262589928057554,0.5977301387137453
lung_084,161,EfficientSAM (VIT-tiny),0.1791044776119403,0.3037974683544304
lung_084,161,EfficientSAM (VIT-small),0.1296296296296296,0.2295081967213114
lung_084,162,EfficientSAM (VIT-tiny),0.1911764705882352,0.3209876543209876
lung_084,162,EfficientSAM (VIT-small),0.2888888888888888,0.4482758620689655
lung_084,163,EfficientSAM (VIT-tiny),0.3958333333333333,0.5671641791044776
lung_084,163,EfficientSAM (VIT-small),0.2452830188679245,0.3939393939393939
lung_084,164,EfficientSAM (VIT-tiny),0.4074074074074074,0.5789473684210527
lung_084,164,EfficientSAM (VIT-small),0.2083333333333333,0.3448275862068966
lung_084,165,EfficientSAM (VIT-tiny),0.2810810810810811,0.4388185654008439
lung_084,165,EfficientSAM (VIT-small),0.2965116279069767,0.4573991031390134
lung_084,166,EfficientSAM (VIT-tiny),0.2236842105263158,0.3655913978494624
lung_084,166,EfficientSAM (VIT-small),0.2,0.3333333333333333
lung_084,167,EfficientSAM (VIT-tiny),0.009367681498829,0.0185614849187935
lung_084,167,EfficientSAM (VIT-small),0.1367292225201072,0.240566037735849
lung_084,168,EfficientSAM (VIT-tiny),0.1957186544342507,0.3273657289002558
lung_084,168,EfficientSAM (VIT-small),0.247557003257329,0.3968668407310705
lung_084,169,EfficientSAM (VIT-tiny),0.412,0.5835694050991501
lung_084,169,EfficientSAM (VIT-small),0.3209876543209876,0.4859813084112149
lung_084,170,EfficientSAM (VIT-tiny),0.3873015873015873,0.5583524027459954
lung_084,170,EfficientSAM (VIT-small),0.3686131386861314,0.5386666666666666
lung_084,171,EfficientSAM (VIT-tiny),0.193050193050193,0.3236245954692556
lung_084,171,EfficientSAM (VIT-small),0.2520833333333333,0.4026622296173044
lung_084,172,EfficientSAM (VIT-tiny),0.4304538799414348,0.601842374616172
lung_084,172,EfficientSAM (VIT-small),0.4199706314243759,0.5915201654601862
lung_084,173,EfficientSAM (VIT-tiny),0.4043927648578811,0.5758969641214351
lung_084,173,EfficientSAM (VIT-small),0.5100502512562815,0.6755407653910149
lung_084,174,EfficientSAM (VIT-tiny),0.4,0.5714285714285714
lung_084,174,EfficientSAM (VIT-small),0.513715710723192,0.6787479406919276
lung_084,175,EfficientSAM (VIT-tiny),0.4,0.5714285714285714
lung_084,175,EfficientSAM (VIT-small),0.4807256235827664,0.6493108728943339
lung_084,176,EfficientSAM (VIT-tiny),0.4835526315789473,0.6518847006651884
lung_084,176,EfficientSAM (VIT-small),0.5216450216450217,0.6856330014224751
